Wallet ID,Row,Timestamp (UTC),Description,Currency,Balance delta,Available balance delta,Balance,Available balance,Cryptocurrency transaction ID,Cryptocurrency address,Value
7640588725639213202,367,2021-05-25 11:03:32,Reserved funds for order BXGY4QER83GU25S,ZAR,0.00,-1225.03032,1225.053093,0.022773,,,
7640588725639213202,368,2021-05-25 11:03:33,"Bought 0.033964 ETH/ZAR @ 35,760",ZAR,-1214.55264,0.00,10.500453,0.022773,,,
7640588725639213202,369,2021-05-25 11:03:38,"Bought 0.000293 ETH/ZAR @ 35,760",ZAR,-10.47768,0.00,0.022773,0.022773,,,
7640588725639213202,371,2021-05-26 09:56:48,"Sold 0.306947 ETH/ZAR @ 40,851",ZAR,12539.091897,12539.091897,12539.11467,12539.11467,,,
7640588725639213202,372,2021-05-26 10:01:01,Reserved funds for withdrawal,ZAR,0.00,-6000.00,12539.11467,6539.11467,,,
7640588725639213202,373,2021-05-26 10:02:20,Reserved funds for order BXHYN96MN38NDDT,ZAR,0.00,-6388.64,12539.11467,150.47467,,,
7640588725639213202,374,2021-05-26 10:29:43,"Bought 0.159716 ETH/ZAR @ 40,000",ZAR,-6388.64,0.00,6150.47467,150.47467,,,
7640588725639213202,376,2021-05-26 10:34:26,Payment sent to Absa Bank x7075,ZAR,-6000.00,0.00,150.47467,150.47467,,,
7640588725639213202,377,2021-05-26 11:52:24,Reserved funds for order BXFTBQWN25VKDRC,ZAR,0.00,-145.8632,150.47467,4.61147,,,
7640588725639213202,378,2021-05-26 13:20:50,"Bought 0.003721 ETH/ZAR @ 39,200",ZAR,-145.8632,0.00,4.61147,4.61147,,,
7640588725639213202,380,2021-05-28 06:12:56,"Sold 0.159237 ETH/ZAR @ 36,690",ZAR,5842.40553,5842.40553,5847.017,5847.017,,,
7640588725639213202,381,2021-05-28 06:14:01,Reserved funds for order BXNKXZMYEUMW8PZ,ZAR,0.00,-543.15,5847.017,5303.867,,,
7640588725639213202,382,2021-05-28 06:14:26,Released funds for order BXNKXZMYEUMW8PZ,ZAR,0.00,543.15,5847.017,5847.017,,,
7640588725639213202,383,2021-05-28 06:14:59,Reserved funds for order BXJD534ZYPNJJ4P,ZAR,0.00,-5498.748,5847.017,348.269,,,
7640588725639213202,384,2021-05-28 06:28:49,"Sold 0.004036 ETH/ZAR @ 36,690",ZAR,148.08084,148.08084,5995.09784,496.34984,,,
7640588725639213202,385,2021-05-28 07:02:54,Released funds for order BXJD534ZYPNJJ4P,ZAR,0.00,5498.748,5995.09784,5995.09784,,,
7640588725639213202,386,2021-05-28 07:03:42,Reserved funds for order BXEUCYARVWD22NJ,ZAR,0.00,-5995.064685,5995.09784,0.033155,,,
7640588725639213202,387,2021-05-28 07:03:42,"Bought 0.09 ETH/ZAR @ 36,535",ZAR,-3288.15,0.00,2706.94784,0.033155,,,
7640588725639213202,388,2021-05-28 07:03:42,"Bought 0.074091 ETH/ZAR @ 36,535",ZAR,-2706.914685,0.00,0.033155,0.033155,,,
7640588725639213202,390,2021-05-30 13:33:15,"Sold 0.163763 ETH/ZAR @ 34,307",ZAR,5618.217241,5618.217241,5618.250396,5618.250396,,,
7640588725639213202,391,2021-05-30 13:35:33,Reserved funds for order BXH87RFJMNVFU27,ZAR,0.00,-5452.62495,5618.250396,165.625446,,,
7640588725639213202,392,2021-05-31 01:36:04,"Bought 0.072799 ETH/ZAR @ 33,350",ZAR,-2427.84665,0.00,3190.403746,165.625446,,,
7640588725639213202,393,2021-05-31 01:36:05,"Bought 0.0728 ETH/ZAR @ 33,350",ZAR,-2427.88,0.00,762.523746,165.625446,,,
7640588725639213202,394,2021-05-31 01:36:05,"Bought 0.017898 ETH/ZAR @ 33,350",ZAR,-596.8983,0.00,165.625446,165.625446,,,
7640588725639213202,396,2021-05-31 04:10:23,Reserved funds for order BXBNHHKNMZVYAZZ,ZAR,0.00,-165.603456,165.625446,0.02199,,,
7640588725639213202,397,2021-05-31 04:10:23,"Bought 0.004957 ETH/ZAR @ 33,408",ZAR,-165.603456,0.00,0.02199,0.02199,,,
7640588725639213202,399,2021-06-01 07:48:21,"Sold 0.168449 ETH/ZAR @ 39,498",ZAR,6653.398602,6653.398602,6653.420592,6653.420592,,,
7640588725639213202,400,2021-06-01 08:04:10,Reserved funds for order BXF5ZXDECNFR3KK,ZAR,0.00,-6643.970957,6653.420592,9.449635,,,
7640588725639213202,401,2021-06-01 08:04:41,"Bought 0.174607 ETH/ZAR @ 38,051",ZAR,-6643.970957,0.00,9.449635,9.449635,,,
7640588725639213202,403,2021-06-02 09:04:17,"Sold 0.001982 ETH/ZAR @ 38,320",ZAR,75.95024,75.95024,85.399875,85.399875,,,
7640588725639213202,404,2021-06-02 09:04:30,"Sold 0.072415 ETH/ZAR @ 38,320",ZAR,2774.9428,2774.9428,2860.342675,2860.342675,,,
7640588725639213202,405,2021-06-02 09:06:25,Reserved funds for order BXNSEWCT83PHN68,ZAR,0.00,-2799.4125,2860.342675,60.930175,,,
7640588725639213202,406,2021-06-02 09:07:13,"Sold 0.100035 ETH/ZAR @ 38,320",ZAR,3833.3412,3833.3412,6693.683875,3894.271375,,,
7640588725639213202,407,2021-06-02 09:08:35,Reserved funds for order BXNWZG5JZV6E76S,ZAR,0.00,-3779.1614,6693.683875,115.109975,,,
7640588725639213202,408,2021-06-02 22:42:59,"Bought 0.074651 ETH/ZAR @ 37,500",ZAR,-2799.4125,0.00,3894.271375,115.109975,,,
7640588725639213202,410,2021-06-03 06:04:35,Released funds for order BXNWZG5JZV6E76S,ZAR,0.00,3779.1614,3894.271375,3894.271375,,,
7640588725639213202,411,2021-06-03 06:05:07,Reserved funds for order BX3BJRA7FWZC6E,ZAR,0.00,-3788.3322,3894.271375,105.939175,,,
7640588725639213202,412,2021-06-03 10:18:00,Released funds for order BX3BJRA7FWZC6E,ZAR,0.00,3788.3322,3894.271375,3894.271375,,,
7640588725639213202,413,2021-06-03 10:18:29,Reserved funds for order BXC5Z789RRD6DF,ZAR,0.00,-3894.2704,3894.271375,0.000975,,,
7640588725639213202,414,2021-06-03 10:18:30,"Bought 0.09668 ETH/ZAR @ 40,280",ZAR,-3894.2704,0.00,0.000975,0.000975,,,
7640588725639213202,416,2021-06-29 06:18:19,Deposit received,ZAR,1000.00,1000.00,1000.000975,1000.000975,,,
7640588725639213202,417,2021-06-29 06:29:19,Reserved funds for order BXJBWP44XAUZBAN,ZAR,0.00,-999.99882,1000.000975,0.002155,,,
7640588725639213202,418,2021-06-29 06:29:19,"Bought 0.032113 ETH/ZAR @ 31,135",ZAR,-999.838255,0.00,0.16272,0.002155,,,
7640588725639213202,419,2021-06-29 06:29:22,Released funds for order BXJBWP44XAUZBAN,ZAR,0.00,0.160565,0.16272,0.16272,,,
7640588725639213202,420,2021-07-27 07:12:13,Deposit received,ZAR,1000.00,1000.00,1000.16272,1000.16272,,,
7640588725639213202,421,2021-07-27 07:38:51,Reserved funds for order BXFM7S2BPPNNH8D,ZAR,0.00,-1000.1376,1000.16272,0.02512,,,
7640588725639213202,422,2021-07-27 07:38:52,"Bought 0.029766 ETH/ZAR @ 33,600",ZAR,-1000.1376,0.00,0.02512,0.02512,,,
7640588725639213202,424,2021-07-27 13:43:33,"Sold 0.010112 ETH/ZAR @ 35,350",ZAR,357.4592,357.4592,357.48432,357.48432,,,
7640588725639213202,425,2021-07-27 14:17:08,Reserved funds for order BXKQKUUJWSCW6PN,ZAR,0.00,-357.473344,357.48432,0.010976,,,
7640588725639213202,426,2021-07-27 14:25:19,"Bought 0.010432 ETH/ZAR @ 34,267",ZAR,-357.473344,0.00,0.010976,0.010976,,,
7640588725639213202,428,2021-07-29 10:48:06,"Sold ETH 0.03005624 for ZAR 1,022.20",ZAR,1022.20,1022.20,1022.210976,1022.210976,,,
7640588725639213202,429,2021-07-30 04:33:20,Reserved funds for order BXNJCE3F9JYBX57,ZAR,0.00,-1022.208,1022.210976,0.002976,,,
7640588725639213202,430,2021-07-30 04:37:05,Released funds for order BXNJCE3F9JYBX57,ZAR,0.00,1022.208,1022.210976,1022.210976,,,
7640588725639213202,431,2021-07-30 04:40:22,Reserved funds for order BXNYHP57BSFSXZG,ZAR,0.00,-1022.19018,1022.210976,0.020796,,,
7640588725639213202,432,2021-07-30 13:40:24,Released funds for order BXNYHP57BSFSXZG,ZAR,0.00,1022.19018,1022.210976,1022.210976,,,
7640588725639213202,433,2021-07-30 13:41:05,Reserved funds for order BXCEGQ5MRE6VDQQ,ZAR,0.00,-1022.1822,1022.210976,0.028776,,,
7640588725639213202,434,2021-07-30 13:41:05,"Bought 0.029122 ETH/ZAR @ 35,100",ZAR,-1022.1822,0.00,0.028776,0.028776,,,
